region_names,intensity_at_surface_ 1,intensity_at_surface_ 2,intensity_at_surface_ 3,intensity_at_surface_ 4,intensity_at_surface_ 5,intensity_at_surface_ 6,intensity_at_surface_ 7,intensity_at_surface_ 8,intensity_at_surface_ 9,intensity_at_surface_10,intensity_at_surface_11,intensity_at_surface_12,intensity_at_surface_13,intensity_at_surface_14,intensity_at_surface_15
L_IFJa_ROI,16284.65744773,15694.9106605065,15420.2551488767,15556.0533365662,16161.1660270099,16984.3040714867,17843.1478301361,18352.364836763,18082.9671566197,17652.806449883,17116.5083944104,16680.3513257758,16544.8812855048,16621.1034223852,16169.5342169017
L_IFJp_ROI,15872.0099297288,15727.8586546393,15460.835804686,15599.4171270023,16139.7331637209,16807.3264771709,17374.0532699397,17714.1188534734,17529.2498406208,17198.1161749377,16804.8374135689,16386.3709300357,16178.6387917104,15936.9826514985,15292.7607363483
L_IFSp_ROI,16534.0487351883,16302.9021061556,16175.8536928346,16669.6463153481,17484.61113095,18500.6416158639,19434.2080794979,19724.0529429093,19394.0558268731,18874.6485583435,18420.4968114781,17997.0252526321,17995.4924448709,18110.2268095364,17553.3202785991
L_IFSa_ROI,16743.4131843924,16588.0471900872,16557.5457628477,17119.5515907263,17948.1131495926,18897.6121314365,19667.8096945228,19903.723324852,19661.0290697854,19256.8478427465,18874.8023924153,18543.4324127578,18630.5913474817,18904.0674618518,18210.899129013
L_p9-46v_ROI,16445.6209906048,16480.6827191778,16393.2158493941,16862.9495596664,17639.5673048105,18544.0299481612,19278.2626398561,19561.5085747552,19258.5961691869,18823.5164867021,18368.9290742411,18110.2896206601,18207.5939141122,18449.6007227308,17944.5154891559
L_46_ROI,15842.195587017,15586.3830208037,15612.6204395044,16065.1221111071,16735.2483146902,17476.0732231936,18042.1648281158,18347.4315733248,18132.8912939602,17684.6313050315,17259.7283621869,17150.2138731143,17386.5205917815,17535.5001954665,17110.1577481105
L_a9-46v_ROI,14961.9140168794,14657.4444291925,14627.6564189662,15117.5712414234,15709.7671466501,16231.3344197971,16637.6213174362,16853.7338387328,16656.410382353,16296.7181755096,16004.8886681181,15877.219842362,16083.3967562934,16402.3880774697,15847.5314238772
L_9-46d_ROI,15122.515298808,14843.5568787863,14837.5429088834,15348.3103063959,16073.5925989988,16895.380278363,17500.3016428795,17741.9923721487,17545.656960141,17181.0203541831,16801.9268754072,16506.4099414402,16545.28754203,16601.3896559532,16006.2602408545
L_9a_ROI,14171.3216059494,13632.7494769864,13628.5871259861,14147.5037090139,14788.4702804972,15378.8784586055,15769.3248607191,16096.5176471931,15892.9930557436,15521.9869588268,15101.6549534957,14933.1012853368,15169.9683221966,15423.9187741466,14965.8188166075
L_10v_ROI,15215.2620270975,14851.3216124374,15017.8864639417,15496.3705849331,15952.9657895547,16113.4071411864,16540.8933339095,17057.2833368038,16844.4639292424,16601.806476597,16430.2659581865,16465.4731836374,16634.8522096446,16712.4424693701,16109.2959438635
L_a10p_ROI,14091.1768243375,13698.6314506043,13819.9234593434,14302.4760288525,14829.3078362389,15254.5896274846,15574.4435608691,15821.0079949303,15629.9959553806,15387.546210965,15103.5091453105,14953.1393433229,15122.2108597734,15134.9489256865,14550.5588457886
L_10pp_ROI,14511.6981124743,14202.6659259376,14274.2221055414,14693.5860337387,15202.4407144627,15525.1508489033,15902.3596950301,16154.9909621965,15943.2953748714,15677.4251205069,15405.8539730297,15347.8179688567,15505.9142428052,15583.9065290875,15180.1324824181
L_11l_ROI,15783.0167427137,15359.8194448018,15498.0061184102,16100.8148229737,16737.8431999989,17203.0135784071,17620.3419903927,17935.2619391907,17743.5087471374,17378.4808952332,17136.4112754069,17160.0351092094,17435.9075921666,17522.783984698,16855.5970347612
L_13l_ROI,16536.4868836318,16195.5849853247,16421.5407383031,17024.4179140977,17583.0728146574,17950.894380968,18325.0391853121,18739.5623519784,18469.1460536303,18008.2325820164,17762.2421736178,17874.962471802,18219.7946493994,18237.4902456183,17498.278662552
L_OFC_ROI,16951.8737004484,16600.1799908536,16666.7877567661,17321.3955094613,18015.4491904811,18282.9730482892,18862.131894714,19686.7218064593,19270.7966046692,18601.0122495492,18200.1852923816,18276.3612106671,18639.7172984814,18639.7280224666,17960.4075375201
L_47s_ROI,16117.9310997685,16171.7354907913,16271.898058135,16491.9701705768,17064.4269880024,17307.3223478136,17693.2381261146,17918.7018319786,17615.2317144198,17345.2395758907,17213.007781785,17379.4393138302,17613.6925312746,17476.6341994732,16968.962551006
L_LIPd_ROI,16319.544239008,16223.6273303896,16179.4268069532,16749.0352542346,17651.3162910195,18833.469443282,19786.8486124562,20164.2030744129,19793.2896503974,19180.3943406007,18579.6995682732,18073.9537458348,17852.3366914341,17643.3447543007,17012.0736958974
L_6a_ROI,17310.6935114265,16552.0380500923,16182.6090990899,16335.9182027616,16788.908546633,17438.4256454323,18088.5300325483,18475.3304175233,18147.9886532445,17793.9551688465,17592.5531558936,17248.4112674836,16910.555516991,16608.8229061723,16039.7935828857
