region_names,intensity_at_surface_ 1,intensity_at_surface_ 2,intensity_at_surface_ 3,intensity_at_surface_ 4,intensity_at_surface_ 5,intensity_at_surface_ 6,intensity_at_surface_ 7,intensity_at_surface_ 8,intensity_at_surface_ 9,intensity_at_surface_10,intensity_at_surface_11,intensity_at_surface_12,intensity_at_surface_13,intensity_at_surface_14,intensity_at_surface_15
226,16542.6438885906,16283.6733431317,16242.1375525947,16679.7793566155,17284.9848387915,17750.4232517611,18168.9549299493,18462.8159651541,18203.1472547119,17778.2472190937,17478.2529234226,17381.8732567412,17658.2766574343,17786.1842174555,17091.4813397225
227,17735.1763237478,17572.6108797482,17411.531139282,18070.7195057497,19362.4874450166,21048.6039940826,22664.6725606496,23493.5737400647,22805.1065737279,21926.524607047,21469.7892360623,21290.8351197115,21319.1100261899,21375.9266843629,20508.1153986447
228,16604.2147535641,16216.7620997005,15904.558512894,16127.8967489006,16784.924663108,17754.408962134,18745.5185838078,19197.3358544457,18913.0242790494,18461.1430774916,17882.6681382968,17453.8562943485,17371.6212144255,17428.721648797,16935.0740546789
229,17833.3968410872,17332.388467005,16976.9992504563,17410.3301231801,18028.7757834287,18745.2699999368,19291.2135723629,19665.1498730791,19516.7109834096,19263.0391883211,18949.4574181994,18611.4412124841,18305.4883665968,17749.155890964,16639.4773271233
230,17725.0906335057,17566.4360277396,17633.7705540149,18279.287699975,19349.8898524251,20643.5694251071,21688.4177687286,22153.7058464066,21921.5414569772,21149.113063175,20373.4412781255,19806.2701558669,19597.9086831569,19457.4570787596,18675.9944150605
231,16651.556439151,15849.6405405731,15640.4343699156,15790.2300323114,16281.620347676,16880.5903407718,17391.9864640399,17638.9113833411,17282.1612009917,16964.2823874811,16761.1903536796,16433.6153853732,16138.3915938545,15824.2459772593,15086.471913252
232,18875.3022009261,18924.5842913748,18513.36531515,18963.0653579713,20140.0191692296,21758.7655185729,23132.6044394279,23919.3414672464,23295.8808399332,22086.5722484339,21342.1233702607,21151.4191254144,20999.8768124868,21005.0676218731,20230.538103224
233,18332.2915157422,18484.1425947223,18031.470780111,18290.3556923261,19115.8122158102,20321.2166658195,21217.7367538418,21596.9215706185,21277.5849290419,20643.4924925469,20142.2063244989,19710.5805658591,19555.8815359395,19750.8881201111,19320.4259651611
234,18524.1379926486,18780.4719672401,18962.7987484074,19572.115782883,20277.3989645186,21267.3358128971,22533.1243991828,23275.688836659,22693.8310382968,21555.1909122455,20554.4092524758,20027.8589398628,20021.4995142562,19852.3342861712,18816.4566115326
235,15817.7220409447,16805.2365587327,17291.7053810584,17805.3639962224,18416.2070675307,19089.015151165,19544.1583935996,19903.7172996024,19591.8875630391,18894.7309050442,18151.0663405114,17404.959508267,16659.4914753214,16191.9467696832,15469.3211518168
236,16329.8092442686,16186.6177639641,15845.4914277998,16110.8120998503,16646.1765398126,17357.7631527457,17993.7037760799,18166.9520729334,17911.0380491269,17611.4747248403,17394.0580656654,17074.0509428889,16794.9389154758,16524.4114737388,16187.2566318551
237,18356.7483811923,18529.1594695319,18910.891506298,19524.4215460867,20709.7464452263,22023.9097247943,22943.4453596741,23591.6090049652,23145.3160477682,22469.7184863763,21623.592951053,21194.6870346448,21073.5628108661,20775.3064233807,20032.3771196128
238,16174.8560145924,15661.2118948413,15494.9875252513,15851.7967652534,16559.8180292667,17420.7174126862,18077.0245692759,18380.0092448949,18214.597360916,17809.3081822384,17335.7182360169,17072.8102847144,17165.0132205571,17220.8441128522,16894.3010159532
239,19507.2290448462,19770.6546755148,20108.935993708,20819.5845980615,22141.4033411995,23752.5146173697,25341.1866992491,25917.0920803527,25366.6503159508,24318.8621143833,23160.1185641512,22128.1702480881,21510.61154246,21013.4859838547,20155.1004789563
240,14330.344642969,14022.941159087,14047.7850840174,14462.4933967004,15018.7238572876,15490.9979750431,15864.9975021293,16100.3231027614,15880.1659124047,15585.2242896435,15261.1472867934,15106.6318413154,15265.3147500042,15427.1845127229,14900.7062140168
241,17850.9776293136,18504.1238918785,18595.4439184635,19106.6696102613,20102.3603121102,21375.802922764,22375.2857863295,22574.9586987869,22275.1277518995,21645.8948435728,21094.2204628288,20588.8943126115,20253.7546035921,20353.4119951925,19607.4265181217
242,18525.1893465898,18211.6821610116,17584.8047666789,17655.3170322864,18472.0893660291,19885.1352326372,21450.552631822,22454.8100670648,21712.5180723253,20898.9023294258,20632.7580903375,20569.1651093836,20501.0114642704,20279.336042197,19754.9207009169
243,18312.3041380653,18302.8469787287,17553.7972849339,17550.8100057437,18445.0760437991,19832.5806305198,20737.4427654659,21059.2496840432,20723.9081373571,19994.560426794,19543.964483662,19198.1416505328,19157.6545394919,19404.2355777372,18995.1519320824
244,16511.65011691,16102.6830967744,15848.1238193607,16045.7360545438,16587.1785155181,17323.1870768213,18045.0774130411,18203.1816885803,17931.3971606651,17632.161608427,17425.633934927,17227.4274032312,17081.4874977182,17004.9187003373,16705.8819884469
245,18410.8570238497,18247.1359970659,18014.4231686417,18216.521512493,19170.8167490761,20596.1037367363,21948.2904864659,23069.7538417872,22361.3490939417,21594.2515830761,21295.6832989223,21110.4235265941,21080.5166633364,20852.1435115788,20019.8916660053
