region_names,intensity_at_surface_ 1,intensity_at_surface_ 2,intensity_at_surface_ 3,intensity_at_surface_ 4,intensity_at_surface_ 5,intensity_at_surface_ 6,intensity_at_surface_ 7,intensity_at_surface_ 8,intensity_at_surface_ 9,intensity_at_surface_10,intensity_at_surface_11,intensity_at_surface_12,intensity_at_surface_13,intensity_at_surface_14,intensity_at_surface_15,intensity_at_surface_16
L_7PC_ROI,9828.01870643461,13010.0101361535,15796.147943321,16929.678080631,17147.6646761959,17401.3770462667,18023.9573102027,18887.4748152517,19750.3001881025,20418.9971683966,20720.5960969867,20537.4324416528,20030.2301531468,19508.353698685,19298.2721994646,18794.9207169759
L_LIPv_ROI,10427.5816300723,13495.9040185271,15541.1209893316,16368.0762275766,16762.543325922,17359.2068180195,18225.1313314114,19158.9704631977,19967.5218521295,20491.4799926606,20630.0475483121,20341.7016730358,19807.2949425204,19334.4100777856,19075.2276151773,18399.5871428258
L_VIP_ROI,10330.5410860241,13993.3712263268,17027.3104801572,18203.2063634107,18544.8914679578,19074.1862453956,20079.4430957925,21322.408101764,22504.5091093286,23393.9115538019,23702.5611021843,23265.6849332078,22432.6610038146,21754.6451813251,21569.4667962724,21001.5470722004
L_MIP_ROI,10769.6901994276,13988.2925183518,15885.1796195045,16556.6391913561,16968.6354389638,17571.2572617418,18442.4526040391,19499.1571594382,20477.943543522,21204.1013009005,21402.7054589428,21041.4847465925,20201.4499466133,19412.3140468895,19070.4982940081,18313.8240659461
L_1_ROI,9270.43380063938,12673.0124861027,15759.3194516118,17176.6400396928,17672.5639025852,18252.7195642598,19122.2649720292,20155.2279875062,20929.5037211171,21281.6614011212,21275.4974666651,20960.3665790732,20417.3034224093,19853.7711622271,19732.7158927795,19426.0012059573
L_2_ROI,10501.4517519124,14023.3362975335,16286.1404047843,16994.1334480065,17200.5678873213,17612.3756307207,18359.4104143385,19283.1742460392,20091.6997643468,20596.8575350562,20718.2417960247,20455.5305757105,19909.2291098071,19440.9588981702,19210.2154830174,18681.904849721
L_3a_ROI,10026.3106039479,13148.7053715841,15326.8181958549,16569.6116799886,17340.7494187026,17994.8118495931,18694.0039904692,19388.5861288985,19910.8687388618,20113.3041477651,19953.3370316936,19433.5491756514,18691.7700533383,17967.647638386,17387.6878569603,16635.8644089372
L_6d_ROI,9493.9555306667,13738.6878455248,16468.8626427151,16891.7116023434,17159.8389842418,17748.6360565576,18568.6047725781,19388.2324129389,19791.6427194864,19828.9732083605,19724.0628760042,19695.4780690301,19442.3606325411,18925.6627401295,18280.8326792623,17511.9766119417
L_6mp_ROI,10602.8498059636,13917.8022721758,16063.1048386832,17004.5969340994,17491.2626138237,17976.6838845464,18602.3996561082,19238.5142440936,19683.8535820257,19822.6847788944,19764.5860486385,19630.6192040858,19490.2016577748,19138.4438422895,18554.9472598472,17739.7507949976
L_6v_ROI,10526.3072595807,13580.2475085155,15861.9626435318,16656.7969449406,16709.1202522039,16923.2425747247,17577.5181100353,18409.1607769814,19054.7860884332,19431.4288487671,19459.3874493603,19283.5471744861,19012.6579165027,18666.7354940559,18281.6816173124,17879.1250266482
L_p24pr_ROI,8479.4723032508,11253.7720175992,14084.6300723509,15506.8845505867,15731.3432269828,15797.6446352167,16157.6255720471,16845.1297021226,17710.4625535555,18500.3324714722,18920.3873472964,18839.738054371,18534.7001273651,18292.7221408488,18058.4163537056,17528.2289296568
L_33pr_ROI,10176.1471633409,12337.5118084932,14348.2507729887,15471.7224961927,15720.800619449,15611.3469016957,15529.151702456,15663.3980734263,16112.1144397213,16887.2129416703,17431.6622787139,17343.1776676072,16897.6703905833,16638.9588802424,16710.5159371063,16431.6031866937
L_a24pr_ROI,9687.78845949539,12708.3758079867,15262.5826772044,16082.8728001834,15955.0144249776,15935.4738147624,16217.2969982474,16762.3156597042,17434.6538732293,18018.6382744446,18097.7017908053,17782.2475602406,17371.5010989627,17150.9884870141,17109.309074539,16789.0108157772
L_p32pr_ROI,8958.74468107361,11580.8673753746,14755.1362787552,15960.3321333283,15878.3625372365,15786.752122272,16035.8238650931,16562.1348150278,17233.075354641,17774.9632555289,18035.5016044813,18010.677797532,17698.1271909363,17255.394525393,16868.0867758318,16339.1938689046
L_a24_ROI,9223.94463239244,12051.2508927018,14560.7018476148,15637.440929541,15539.6875735439,15183.1506758228,15013.4966043416,15085.9088911824,15353.5134822371,15813.4823251283,16347.8357332476,16522.3469706859,16286.4500525814,16013.2413706389,16041.3995814451,15867.4252480796
L_d32_ROI,9424.95768541998,12089.9408807309,14473.6326124902,15504.9204307577,15521.2805987181,15398.1928673407,15480.5018302413,15750.5575808632,16149.1671498841,16504.8095709686,16794.7428026634,16869.0079429377,16587.0993208011,16246.1682092995,16128.8129609398,15814.3263479383
L_8BM_ROI,9301.39288747248,12329.5411565429,15338.084008092,16521.5678124667,16596.8936282453,16646.159852488,16971.3167278665,17558.7976612888,18187.7501055489,18696.7315703345,18875.42582888,18819.9285599582,18505.6159055454,18170.2478012824,17923.9074519469,17552.8856739618
L_p32_ROI,9411.04720618992,12910.5092840312,15032.5919326371,15118.2113914403,14793.2803502604,14801.2101687098,15126.5927382705,15590.8614054149,15946.8003162296,16245.2873209023,16718.9215808728,17062.612286055,16674.0660625563,16190.9731129006,16149.6902805864,15689.3494755841
L_10r_ROI,9069.42488773208,12370.8103397878,14866.4677543383,15456.1675645204,15293.2181146396,15340.7734516201,15657.4951123395,16059.3583282179,16304.1403642843,16462.1592494004,16862.6543389675,17245.1471348193,17015.5560330763,16575.54450037,16615.0055923158,16318.1530095869
L_47m_ROI,10914.1233454083,14024.053969194,15748.6418860198,16492.5301804802,17004.3323636195,17581.2116255762,18180.9789225804,18622.2444135433,18772.7400011888,18708.0433041643,18509.3182009713,18136.6434970001,17943.8965956091,18119.5566085842,18202.4667286989,17645.9897740854
L_8Av_ROI,9095.43646851713,12237.7042636297,14956.2913568282,16111.6126427363,16312.6944960238,16489.9550093405,16898.7061147804,17487.9787496347,18147.1384202587,18645.8636469737,18803.3348331985,18613.7832866091,18242.2784597413,17864.5528196676,17670.9195021289,17386.6112303628
L_8Ad_ROI,10373.9533628638,13407.0772472518,15369.6172708097,15864.8382712926,15908.954657612,16078.4882307906,16504.137218958,17145.3158631834,17832.5218369038,18357.637476402,18603.5242250261,18544.7660395199,18124.3616731847,17645.1248570462,17384.0277343603,16949.8242209837
L_9m_ROI,8123.36178212265,10846.7330768596,13242.1575930564,14090.4663014798,14120.5983247236,14144.4500218238,14349.4180313033,14713.385177459,15119.2060528979,15467.7909749588,15736.9065413975,15762.1970007371,15496.5120661134,15235.1820647257,15164.3439998862,14878.9061682891
L_8BL_ROI,8491.93829404336,11920.4715986238,14900.7348376237,15702.962448795,15690.4375238879,15911.3009471005,16437.6914755131,17143.2089299879,17829.2998070358,18256.9702774166,18378.2184396879,18215.2746348267,17797.8238196674,17465.0930462035,17514.0265739746,17210.0519589904
L_9p_ROI,8396.51226785059,11373.5055419889,13782.5158053442,14586.5212132187,14599.7301115281,14701.6135640421,15057.7017080202,15628.4248057162,16238.2123380892,16751.195979374,17067.2847191745,17070.5932032815,16726.2650808529,16287.246846916,16292.325742766,16088.2581924826
L_10d_ROI,8151.07498509519,10770.0300627224,12659.1228251038,13228.6740424282,13264.4946156928,13393.4270580233,13715.5862649528,14122.9306338206,14514.7746732749,14822.3627873755,15076.5262061953,15149.9534067206,14920.9097502162,14660.8324179641,14657.997413457,14319.2967328381
L_8C_ROI,10289.7704530925,13403.4011515916,15387.5243650176,15954.7760936565,16076.7589026449,16370.1925179408,16962.3455056561,17688.5329770236,18376.3137029277,18772.5137254815,18796.6101834951,18504.4393837609,18048.476027716,17684.4087179824,17583.0047496909,17138.7748068569
L_44_ROI,10510.634953719,14116.5089272915,16238.0778556483,16750.2705634727,16855.7121019578,17073.7399102783,17564.6997449933,18226.9623828058,18866.5611916371,19278.7862183123,19327.7507106693,19023.252671619,18632.9033824735,18415.9968520046,18268.0635250571,17852.2932185749
L_45_ROI,10143.894094381,13546.8854044393,16053.2196661821,16779.6586936838,16997.7932604357,17388.9368311407,17922.7568813778,18494.3782143668,18899.49343889,19057.9620537727,19001.0959327142,18644.5091887907,18235.2352497846,18209.4086465105,18472.595780141,18081.6811887163
L_47l_ROI,9560.97681053438,12873.8167693868,15419.1946028949,16550.2771209065,16973.9904855654,17437.2059629731,17961.4753395416,18366.709395561,18542.5889143218,18552.3663089783,18451.8851541332,18122.0745076521,17799.2770830769,17927.6727537244,18278.4968948364,17853.7677018588
L_a47r_ROI,9330.74528498972,12463.9610568244,14452.8085332792,15056.8623308522,15314.4520450931,15719.0732411577,16270.9071780834,16740.7709944317,17038.2943582816,17142.829152579,17132.2734895521,16939.2371883722,16613.1032201724,16567.1318003829,16819.5200616415,16476.5690111966
L_6r_ROI,10584.4124447522,13878.8604165743,16393.2471233285,17168.0743908448,17202.4326415718,17255.5901052086,17626.6146547554,18288.4688249531,19056.6375841339,19635.6909150132,19846.6194076557,19704.7782452057,19318.2543788594,18912.3160665838,18571.6041204865,18056.1591105882
L_IFJa_ROI,10288.8994599643,13523.9570802735,15219.4649926836,15444.2240840932,15413.1427442547,15556.8281659324,15980.9821022223,16566.9784774584,17190.4801271874,17638.510917346,17702.0742766191,17410.3478657906,16990.491722476,16645.3032370064,16455.7118873162,16026.293906696
L_IFJp_ROI,10738.4047611537,13879.7632291631,15504.8847712079,15664.3156320768,15606.0730582214,15713.5824179977,16073.922084683,16645.4382302408,17157.495801928,17464.3467605507,17494.0712307242,17345.8232683384,16997.3520141686,16557.6434776391,16181.9654807232,15465.3795850357
L_IFSp_ROI,10235.8483323796,13473.7915073362,15748.5222049343,16295.1745783915,16414.1371296593,16834.1472395406,17535.544687143,18354.80617589,19042.3360803032,19328.4514041164,19206.9622653444,18781.8972098368,18305.2660490886,18060.6150119589,18026.7825883493,17504.82524587
L_IFSa_ROI,10490.1403255901,13918.2694378397,16172.1024540856,16588.7703664779,16777.8201269376,17374.5235917353,18194.7397193321,19004.7507750997,19476.1941954698,19576.2064266779,19446.3631316654,19053.6418639596,18682.8835524274,18642.2116768736,18782.3054014066,18195.7553727191
L_p9-46v_ROI,9763.94476927163,12923.0153707638,15325.9821286139,16283.8882204446,16577.7069730494,16995.7728717946,17672.8198826836,18400.6564858589,18976.6301232768,19251.236812956,19140.2929674155,18794.685850677,18442.1536031667,18317.7397495022,18341.2300232386,17896.2297296769
L_46_ROI,9448.69777086834,12378.6911911727,14656.580567537,15529.7794477111,15739.7518518546,16019.0022304557,16488.4266302735,17050.8944820769,17552.0454910366,17925.5515357954,18062.2348470894,17911.7826589087,17554.7320757481,17329.8551226584,17449.3916508612,17197.3272465329
L_a9-46v_ROI,9235.55574054818,12114.2869989632,14001.3748022243,14556.6229645044,14720.0270285227,15021.2234919036,15496.2954709371,16008.9640364919,16397.1065673175,16579.4601062715,16583.7122116966,16416.9096025103,16078.7761104549,15947.9252530923,16236.3444928128,15963.5633868188
L_9-46d_ROI,10052.128407965,12755.7355739828,14333.6919621609,14812.1847119404,15021.0900072575,15403.7264280335,15987.7407555441,16635.8352372238,17155.2343958644,17417.0099481351,17429.6905218343,17193.0660858434,16825.9395546943,16591.2582382324,16546.8267394594,16056.2669808878
L_9a_ROI,8054.41496547371,10880.1900657287,13107.7431124559,13689.6823442392,13693.514033006,13875.9316997377,14299.8724050757,14850.4881505912,15346.76471532,15670.5401597736,15835.1139067881,15779.059002971,15437.0030347748,15096.8246499242,15213.5851464728,15036.0885102673
L_10v_ROI,8991.62394839497,11842.5627812199,13828.4757027562,14533.7355430691,14770.193469118,15030.3636843785,15382.0260099121,15745.5942527793,16048.5257614058,16350.3886040408,16685.9916335393,16919.2904719631,16777.5327959287,16481.3949887266,16543.2164788114,16292.9705056117
L_a10p_ROI,9341.68837644648,11932.4772079742,13314.2275925494,13659.654338382,13854.2889415604,14177.9702809529,14592.3450475066,15000.1678128231,15294.9945727862,15477.8128294355,15569.3995811954,15500.4039991003,15222.1438856469,15007.5255737329,15071.3436204816,14749.1170116272
L_10pp_ROI,9142.06024814394,11597.6665913495,13279.9202795509,13910.8938354781,14157.419150001,14438.3285879384,14801.1097980609,15175.4342021762,15499.7553501021,15748.4997889232,15898.3107823071,15880.8117712184,15666.9385146343,15444.106528013,15466.3635644006,15237.1211571443
L_11l_ROI,10281.4027422181,13214.0730190445,14831.7146414861,15335.932507974,15559.0843960794,15912.6619660815,16392.2100411498,16875.0232279599,17228.7472786926,17471.8853684318,17623.7816153186,17587.1273564005,17344.8054520029,17260.205549601,17426.2781256232,17030.0614203773
L_13l_ROI,10929.0519684315,13970.2679682016,15583.5242249088,16163.8314001106,16503.7122420306,16947.7373545131,17417.5099054316,17804.7301971112,18076.0157011575,18292.8837872236,18381.7475300813,18215.386451832,17958.7742285737,17982.7114711088,18152.9099071435,17652.0256721936
L_OFC_ROI,9446.95361277991,12563.8454738748,15205.1052972329,16324.6945774106,16553.0518083252,16767.0489983545,17190.8032264718,17684.7641382815,18127.3655419747,18515.0966650238,18976.4456845871,19166.3096199525,18814.0951567059,18455.4559722134,18561.1077171489,18218.2295083052
L_47s_ROI,10125.4627954552,13138.6675324658,15325.4329063804,16169.5827593272,16352.8294434229,16589.6097656351,16954.1906826332,17316.1118730215,17588.5502860386,17694.9930959156,17606.8152137455,17427.3786064481,17302.3778346684,17334.3211414555,17393.0382610535,17019.593367536
L_LIPd_ROI,11118.4923808921,14211.3626341663,15665.8438650217,15962.7579131752,16281.233014778,16861.2451158129,17686.8983792295,18578.9659136291,19226.0032004066,19563.0606659785,19507.3586700558,19098.7947879696,18484.9394111344,17990.2755315805,17595.6943519722,16939.5396981187
L_6a_ROI,11897.7787317571,15211.8948525316,16261.9843003828,16249.127928327,16267.4434180759,16493.6455182264,16915.3157092157,17443.3375316712,17854.7273649044,18002.5684844373,17912.0891392558,17702.6625956043,17352.7398115261,16966.7762474833,16596.5563793408,15931.9434224732
L_i6-8_ROI,10524.8793742399,13685.9247978785,15398.7267622939,15706.1164491006,15809.8518529654,16097.9534357386,16564.7021816977,17130.8181381386,17614.0286592812,17828.3631606882,17832.425542984,17646.9247545775,17315.0412412646,17050.8656327172,16878.5771766635,16485.1863331813
L_s6-8_ROI,8707.61121010945,12055.9326921981,14908.0625206462,15831.5191180734,15905.5331530335,16011.3241786716,16346.2502659719,16881.2524032704,17402.8901133379,17726.0677311699,17752.9020929896,17544.6587097532,17227.2337973379,17011.4408147293,16917.4315024205,16676.7357031905
L_43_ROI,11474.3959997547,14937.8910631927,17356.0439567563,18233.5257291253,18464.7485662365,18738.2188280272,19348.3916732883,20227.3789365206,21071.6346720666,21663.1451788291,21820.6590615733,21539.3938850047,21009.7216223148,20496.3509464412,20168.4282387639,19682.1597884296
L_OP4_ROI,10795.1456913824,13841.9281300104,16809.8606712222,17970.3203853551,17939.1327647517,17967.0292594149,18483.8509506526,19333.4943881912,20121.099290162,20657.7159654407,20689.4974088665,20414.4321660042,19925.3100311338,19505.2211612369,19423.7381649402,19214.1045652283
L_OP1_ROI,9483.97692950012,12898.4932945089,16202.5631615778,17343.0436916831,17415.4463466656,17566.892758522,18100.9587662032,18885.6517445256,19544.8554330805,19928.4495734382,19886.5730278781,19432.1749145886,18898.6339252295,18534.7310450754,18508.0884358179,18306.229800105
L_OP2-3_ROI,8927.9034964876,11624.9758242593,14464.0361810064,15952.6375650828,16353.8791528572,16627.319040315,17192.1658609495,18018.8632902967,18816.1170809248,19314.5476272784,19344.7659326411,18966.2398904165,18368.4257605204,17771.7034437878,17587.7452019593,17189.1960694032
L_52_ROI,7397.57767549044,10149.0331380934,12944.8668130185,14214.1092953696,14409.7988182385,14481.9549642167,14834.2453119827,15449.1720132159,16180.6339515554,16871.893618185,17364.5865725985,17397.0347625903,17098.9772893602,16746.2103638359,16470.5532967217,15822.5798742424
L_RI_ROI,9231.25314034913,12815.4718523082,15099.6840021288,15468.5669357444,15616.3903592763,16114.5903829747,16947.1875978778,17802.7143718302,18416.7289632547,18659.395581755,18462.4876403375,17918.5867641699,17273.0973513503,16751.3590163452,16580.0868777793,16099.6553737298
L_PFcm_ROI,11231.6406305897,14767.510927197,16940.534915929,17196.518550099,17184.5809733181,17570.5716189502,18313.965695778,19147.9995314039,19879.3897887229,20270.5813158159,20279.297884904,19943.0616193457,19463.9238939408,19025.3586833026,18883.510685596,18492.1995818713
L_PoI2_ROI,10220.1895198486,12219.5029656319,14150.4569276755,15110.923744478,15490.5381259146,15659.4816917667,15749.4921174162,15910.7255243171,16250.2019800514,16685.6557177965,16959.9204845623,17016.1785242905,16925.3429692259,16731.7002048562,16548.0198771435,16014.8591786242
L_TA2_ROI,10119.4351767186,12793.2862379884,15963.033352329,17424.7457097948,17533.6174473431,17561.6595663513,17965.8341717273,18746.0542275561,19648.5933412117,20482.9642555081,20979.7480602345,21002.9832680471,20639.8111116264,20091.3982794426,19605.9996815352,19069.4159516946
L_FOP4_ROI,8541.63858018809,11252.4116029111,13992.6211255292,15149.2760007578,15277.8642317389,15102.0401398982,15126.0911365634,15418.5007567762,15879.1847628313,16382.5284218296,16739.3535302751,16809.0676570966,16546.8632621226,16201.9425522322,15974.7040950429,15644.6151800846
L_MI_ROI,10133.0390131668,12578.1388617241,14748.983048924,15675.3306472867,15765.3735619233,15585.2460702863,15476.624014917,15549.6195380532,15749.1728891451,16081.9148925499,16401.2710748378,16548.0406997981,16575.8835292587,16525.4583825751,16257.9810020106,15820.8467406449
L_Pir_ROI,10441.8688147867,12342.7541531041,13363.3361576693,13757.2260394487,13888.7360504119,13951.2597515198,14049.1652249851,14260.5236908054,14484.1278136031,14653.5870951615,14762.7486616466,14803.9947686896,14806.8325102301,14816.4732482651,14771.1026115429,14710.6206779922
L_AVI_ROI,11048.8387747812,14031.4713417482,15705.7130196657,16032.1056588161,16057.2545202018,16248.0954076834,16614.8667975492,16905.9787514503,17149.6361939884,17382.2354031282,17392.6695463693,17135.6887990824,16890.6092329513,16999.9761024385,16989.4827386889,16414.1099603443
L_AAIC_ROI,10958.3606602438,12968.740288262,14500.809114686,15078.6388144422,15150.7076418371,15087.5817291833,15120.4484189262,15306.5963045506,15616.4704891983,15927.478460407,16133.1618385178,16227.7111235933,16201.9442421075,16112.5742716366,16009.0288381253,15773.407273606
L_FOP1_ROI,9776.66747990226,12970.8826683434,15925.9340867461,16961.0165669621,16899.8557428182,16827.4483733616,17237.2746234991,18098.299712059,18967.1403891655,19560.1115074765,19719.4063024792,19525.7235140618,19071.188977042,18626.8156351594,18271.3431735657,17956.9645301618
L_FOP3_ROI,8652.30107126883,10934.4204591187,13405.8550672024,14513.2543906099,14518.8409245587,14238.3273689401,14087.2527750413,14217.8004694383,14658.9782992744,15312.4725381579,15904.2018405233,16208.070555089,16035.9831325911,15560.2294699624,15152.8169913202,14787.9484059962
L_FOP2_ROI,8422.76035296784,11303.0374908643,14236.9266396698,15493.2554334293,15660.3538404023,15647.0588918947,15806.9137889009,16244.4969782101,16940.586734872,17635.8871425419,18063.3863729315,18175.4700817989,17915.1262200229,17433.5303114445,17005.4287649193,16589.9632346079
L_PFt_ROI,11627.9203399552,15104.7000156067,17127.3716767117,17631.7593984573,17716.1709260601,17985.7941370724,18544.2989353431,19280.7390489947,20009.2832815446,20527.0195888313,20774.8696543003,20682.1817465703,20277.2175736227,19794.0875588389,19534.0758112524,18993.8655130671
L_AIP_ROI,11169.0088343451,13982.3632416354,15224.3456833974,15488.17405661,15710.2525335711,16142.9000623545,16822.3586335901,17565.8735460999,18174.2672608194,18439.8381815269,18403.653466633,18060.1361467737,17507.7987107894,17129.5992473134,17029.9791240923,16403.3641965139
L_EC_ROI,14589.3433254137,16850.4166523289,17784.3471886007,18089.0971782674,18234.0463160442,18364.3419325387,18513.6589580805,18566.9733890336,18410.7469730169,18177.6176315056,17987.8325783609,18259.6985302553,18691.03784044,19011.1405795145,18743.5100397772,18181.0984346621
L_PreS_ROI,7710.70777487785,8784.63659342447,9810.23725865046,10650.1403964183,11502.3569605598,12243.2331660198,12890.0593452255,13458.4009935243,13981.5696489476,14443.1742985781,14829.9929101107,15146.3306659819,15449.8426941862,15672.5819572552,15724.4945095915,15494.7760961456
L_H_ROI,10926.2961442825,14608.7112319586,17130.4303389378,17360.4914076784,16824.8864149666,16468.7185282861,16555.8858778703,17114.0763539152,17912.8166838282,18819.2207040822,19496.9025336785,19798.9389534157,19855.8366876408,19731.8896229972,19440.7047887325,18763.0147536288
L_ProS_ROI,10214.7799081592,13057.6752636761,15649.2477351885,17085.1745290175,17749.0982274083,18225.9361534038,18878.831373802,19647.5629736496,20419.7501437147,21082.2930506795,21520.140335847,21472.3705218897,20977.762258593,20212.8426007647,19593.5081125163,18805.9269691675
L_PeEc_ROI,12289.5290635742,15750.8802864862,17660.3773459217,18037.1514613741,17904.7769902015,17773.3601215776,17877.0673873526,18225.9291658155,18531.7413120678,18707.7530118453,18846.3090142693,18969.454126128,19200.025783709,19422.0661690197,19350.7957759561,18883.079424388
L_STGa_ROI,9920.29054624104,12806.7680029698,15139.1617829062,16052.2236317491,16040.3870153912,16002.9206756349,16195.3930647381,16592.9742540355,17064.7385867859,17548.9900638171,17821.4112788639,17950.5288503914,17962.0292790253,17938.3929838421,17697.0725344295,17327.5802135688
L_PBelt_ROI,12328.8765321509,15475.2285377604,17963.7580638983,18976.1558757876,19412.9361676402,19986.7327368995,20725.6439240479,21509.440470477,22220.5939680156,22725.3337363453,22887.0471859341,22559.8090805351,21821.8601057356,21033.9865611498,20468.1606928743,19841.9325984748
L_A5_ROI,11397.1301560805,15105.4758976045,17617.50647707,18056.5665065739,17956.2752886945,18189.9212103367,18892.6515947805,19785.087506696,20579.8259940379,21193.5064877983,21296.8939253269,20971.3839588965,20630.0052644873,20428.3930839381,20313.1482281964,19933.703009238
L_PHA1_ROI,11444.5889750679,13846.6450932013,15665.942730734,16208.1353756544,16424.9021065235,16811.4853062048,17480.1599825377,18157.8460812619,18650.6107383102,18839.8913156713,18876.3492489146,18885.0210928439,18706.9152593207,18502.1899106722,18219.4092241382,17609.3393279444
L_PHA3_ROI,11581.5403972554,14880.1417065721,17148.8829213043,17758.8488570408,17754.8695881361,18005.1078576239,18584.7132605453,19458.9225867551,20356.4702851676,21085.527668122,21382.5171684263,21202.9754402339,20802.2071340543,20529.1200157275,20402.2838498547,19917.196172271
L_STSda_ROI,12163.1210522489,16205.1249958417,18417.1469005659,18330.2031713315,17931.8930941218,18119.5379871368,18770.2376915278,19651.5830725943,20527.722118992,21143.8605859269,21512.2589431879,21478.8976334295,21132.6692775513,20748.5803007082,20482.3109145937,19864.0539406685
L_STSdp_ROI,11386.6702598785,15260.6844509082,16965.6347053626,17031.1792384867,17032.1385706812,17522.1035504663,18458.7239009536,19476.9008139245,20241.8716524862,20640.3216307443,20658.2811186524,20299.340465445,19673.7387322146,19145.6908805781,18912.3479916319,18246.8210713993
L_STSvp_ROI,12893.4723120787,15952.051502575,17525.9159591574,17948.0076078067,18074.9646230355,18399.2093027895,19109.0158100374,20099.3333646766,21146.9470680805,21866.0123958221,22003.0860027558,21599.3136039694,21095.5472871981,20705.5599685639,20275.8789560568,19389.6480121604
L_TGd_ROI,12368.1750960652,15732.9118517548,17126.0066612739,16910.2024329588,16574.8806607405,16487.5252078728,16773.8384500332,17277.4719951964,17883.6699993042,18420.0538257791,18702.4541525465,18806.8610953879,18976.654228196,19195.5797265178,19106.7604528657,18459.3144294943
L_TE1a_ROI,12236.5783531505,15938.6895563456,18148.0802935972,18197.1752178577,17796.3801794223,17920.110533077,18633.8345809049,19648.1899014264,20599.4465453187,21269.085667477,21307.9183494562,20913.136071111,20642.9193914202,20573.0561208447,20571.4718333651,20032.9233104488
L_TE1p_ROI,12617.2260401514,15892.1620768053,17850.2120806891,18279.4750846181,18183.6091824302,18327.0880144567,18930.0003825575,19886.3575092117,20961.8861050943,21849.8701759436,22225.3077569144,21952.5289343958,21440.1588747158,21069.2377405826,20808.0442370838,20283.4969303187
L_TE2a_ROI,12827.2504470554,15965.7418600654,17660.8388359596,17879.6006585437,17720.7825595857,17785.7419641223,18275.1758954164,19079.4414131804,19953.3248641121,20627.8651931923,20811.7237257765,20536.5133652133,20242.6797754985,20046.6846978227,19818.801046408,19203.0844334891
L_TF_ROI,12290.9594779159,15982.148536465,17658.1472428363,17558.163104758,17215.1320061505,17249.3141247443,17650.8813974634,18423.8190075213,19319.7085951373,20106.6759825787,20471.6018601387,20393.4301632981,20209.4281202501,20210.5988050581,20234.47539275,19671.3879782596
L_TE2p_ROI,12069.7029511007,15388.4272351415,17166.3546300521,17229.3697276613,16929.9127318593,17016.1360942839,17633.5199024216,18689.2177071829,19848.6995402234,20702.1701609185,20811.6249862959,20399.4418625716,20027.8530621552,19798.5655528096,19693.1570066436,19053.0036576335
L_PHT_ROI,13260.4763897828,16771.3590432911,18849.8699050044,19223.5858044357,19209.7715668814,19625.9299834662,20592.3485460573,21912.2998314755,23245.1624429194,24166.7269915436,24265.5569334289,23825.7174115793,23322.3771890147,22927.5312015153,22462.9942946823,21642.8020574094
L_PH_ROI,12837.1346949582,16166.4325021206,18294.3211148249,18720.6807404221,18687.9253161405,19005.8928637168,19877.6202608852,21150.1220384144,22539.6731634222,23501.3702847434,23566.1388093075,22979.3044724704,22455.7402656004,22141.2623157791,21719.4494756414,20778.7683490368
L_TPOJ1_ROI,11669.4705701963,14941.6842702175,16545.5382290353,16881.02988642,17010.6299923478,17494.2019871687,18290.3463120053,19261.1063294205,20099.1686031293,20633.7488156079,20730.4991159111,20288.8978663651,19706.819083078,19252.0868908105,19021.9538833091,18436.4522597223
L_TPOJ2_ROI,12746.6603520738,16836.5217113135,18568.4428381559,18541.3272430476,18527.2001137987,19092.91386535,20160.2922717499,21485.0981502266,22747.5826120349,23530.9528526176,23207.2004991467,22563.8093284463,22201.7359527381,22059.1931208104,21596.7761682164,20528.4760118153
L_TPOJ3_ROI,12417.7310495365,15840.3016048736,17537.840931132,17882.3447447405,18048.5818430956,18544.3148966856,19374.1655301175,20415.0204954494,21380.419844611,22022.2923892201,22066.7539058724,21492.20928291,20735.9462602899,20220.9426592817,20003.2422008579,19094.9795398468
L_DVT_ROI,11453.1371525772,14794.0767881412,16850.7251527036,17449.7161282684,17751.0551818344,18300.236050681,19176.7728831425,20183.9809089521,21076.1854295459,21587.5920350856,21691.8428652676,21305.5419605658,20521.5674453523,19681.6570168943,19089.2966055572,18430.8586502891
L_PGp_ROI,11053.1229828143,14631.258333876,17303.9991545154,18090.5558313344,18104.8106869995,18373.4354730971,19172.4860007707,20444.2349185894,21769.9981852523,22716.3949276409,22908.3633111972,22298.4257974071,21483.2711259786,20857.9560543381,20554.1340683072,19941.6608611653
L_IP2_ROI,11417.4419437061,14662.0308510715,16396.6684927767,16767.3984280199,16871.3800653967,17127.8703003953,17655.6346860868,18420.3038677704,19199.0264346354,19665.6496135667,19678.0497550064,19352.8629570948,18849.3615896141,18459.2158556438,18206.490647062,17599.4290387747
L_IP1_ROI,11798.5688643338,15494.0724801063,17449.3024642781,17869.3406871205,18055.8642768714,18637.2012527853,19612.4480646673,20821.4590484212,21972.569403836,22754.1067120204,22913.4184000617,22424.1761170089,21687.2950612451,21133.2889727501,20757.3611756412,19964.9302219958
L_IP0_ROI,11660.2963724213,15207.8581177821,17287.3694433523,17662.6218213854,17696.3680146779,18078.3356198632,18930.6015512429,20203.6687314229,21502.554199362,22322.9686494664,22323.3024289405,21673.8999161579,20738.2701707176,20012.4170482136,19714.2268229541,18834.383554354
