region_names,intensity_at_surface_ 1,intensity_at_surface_ 2,intensity_at_surface_ 3,intensity_at_surface_ 4,intensity_at_surface_ 5,intensity_at_surface_ 6,intensity_at_surface_ 7,intensity_at_surface_ 8,intensity_at_surface_ 9,intensity_at_surface_10,intensity_at_surface_11,intensity_at_surface_12,intensity_at_surface_13,intensity_at_surface_14,intensity_at_surface_15
17Networks_RH_VisPeri_ExStrSup_8,19154.4689362953,19759.7813106785,20702.5001779153,22217.6696560462,23185.8256100308,24059.1005819696,25239.941900709,25751.7491372443,25115.7258405312,23670.9742856702,22169.0254104604,21348.7335732984,21366.2732489168,21381.0288437476,20077.961642053
17Networks_RH_VisPeri_ExStrSup_9,19000.1663162472,19521.123439395,19961.2315789537,21049.4342556983,21786.1675627324,22701.042347724,23883.1291254788,24569.1926387243,23939.4563502642,22827.7053736426,21532.4531221269,20713.0591524031,20567.1003347988,20700.7248661251,19870.3455491433
17Networks_RH_VisPeri_ExStrSup_10,15366.7913621585,16107.4160723987,16223.7380945864,16422.4254490882,17055.1915410047,17798.9187543038,18666.2476513786,19069.2618679681,18964.9090287064,18790.6359130493,18639.9465748174,18527.0926084468,18277.2602788451,17829.9086691097,17082.2585605761
17Networks_RH_VisPeri_ExStrSup_11,19457.8669780465,19987.3349254922,21217.2823895886,22704.506995389,22778.5508857276,22506.1777982331,23641.8273478262,24521.6188249801,24035.574027502,22901.9354717414,21638.2907481793,20803.6686163159,20683.0134602513,20572.9270379582,19465.657422985
17Networks_RH_VisPeri_ExStrSup_12,19422.8427973819,19873.7501018328,21085.5366419828,22443.4364650497,22274.9826468467,22440.8652038319,23713.2591710043,24636.6630012071,23975.0196523265,22546.2098408474,21107.6872893988,20231.1376346593,20293.9569102446,20167.78491161,18833.9540142798
17Networks_RH_VisPeri_ExStrSup_13,18225.9522407806,18226.6465846644,18474.2911188829,19306.1111761557,19496.0536835909,19915.6724029872,21191.5854756891,22189.2042896273,21605.5700958424,20380.2952969164,19202.2198282402,18502.052182325,18440.9692841035,18444.2518740379,17692.3219828661
17Networks_RH_VisPeri_ExStrSup_14,19232.1762374507,19536.6702582846,20402.7443314059,21369.4093605435,20690.9269450159,20722.2009214169,21873.7731452974,23043.4843822435,22347.6505370619,20989.3105688358,19667.623513172,19074.6252804533,19468.5982513825,19700.2404574788,18339.0120716244
17Networks_RH_VisPeri_ExStrSup_15,18964.8987197148,19789.2360237442,20619.6919897616,21786.1042004103,22655.2835428483,23540.1169214742,24891.7571421911,25469.4238505765,25013.6147191167,24057.7238067378,22895.5791238955,21765.6972461136,21136.9855288378,20653.9781377387,19764.3632957827
17Networks_RH_VisPeri_ExStrSup_16,16841.5460968834,16839.4793294853,16589.0152021267,17013.2503310432,17949.1229368325,19215.7877652303,20478.9128565124,20968.5098418022,20583.8892213394,19917.2513189761,19125.8699196498,18519.0289272335,18134.8506737347,17975.1350990811,17445.0721021376
17Networks_RH_VisPeri_ExStrSup_17,19517.1591612733,20195.6713641735,20792.3749956976,21864.0143794727,22661.5513636232,23851.876208166,25358.0358645446,26206.6760424751,25696.7501489249,24442.3132775274,23018.8178779285,21876.3524286386,21298.1645715087,20886.5532002845,19909.0552636233
17Networks_RH_VisPeri_ExStrSup_18,18979.0160301016,18985.6563889547,18955.8589521672,19781.7231877837,21375.1901529962,23141.6605058969,24623.6571891685,25065.1420891958,24417.2872980529,23368.7854478268,22163.8347226598,21372.8096997479,21005.4740164038,20728.8132509786,19715.8693268245
17Networks_RH_VisPeri_ExStrSup_19,16090.0162547218,16447.4460257496,16614.1445264693,17157.4943441734,18096.7871526343,19354.7919169763,20588.0532441384,21204.2294592186,20783.7992049438,20151.605124609,19215.4252020838,18340.9937705672,17722.9824723598,17450.9128711349,16730.381791796
17Networks_RH_VisPeri_ExStrSup_20,18446.0944407135,18925.6312228132,18994.9719626232,19796.9843906358,21183.1855976061,22979.2792611199,24525.8374232608,25228.3676122481,24780.7007514783,23825.9650423087,22832.2233452247,21951.9911362002,21360.7200041489,20878.4170282279,20176.928931706
17Networks_RH_VisPeri_ExStrSup_21,18411.3385641376,18759.189664171,18895.2070891408,19591.8217323787,20865.9367229616,22405.2113231802,23646.7856726029,24287.7986497574,23703.7645668973,22667.5229147611,21634.4718718003,20729.0285978961,20184.1351006281,19936.5599927569,19090.0251561261
17Networks_RH_VisPeri_ExStrSup_22,18438.0256349395,18486.8334819534,18342.0009661545,19144.2397541915,20752.1393304936,22594.0022317273,24096.8317424536,24622.0247537486,24165.5538931614,23324.7840661557,22392.7346055668,21614.572739304,21110.8071889681,20725.7815544229,19894.6550183955
