region_names,intensity_at_surface_ 1,intensity_at_surface_ 2,intensity_at_surface_ 3,intensity_at_surface_ 4,intensity_at_surface_ 5,intensity_at_surface_ 6,intensity_at_surface_ 7,intensity_at_surface_ 8,intensity_at_surface_ 9,intensity_at_surface_10,intensity_at_surface_11,intensity_at_surface_12,intensity_at_surface_13,intensity_at_surface_14,intensity_at_surface_15
107,15868.8025745816,15000.2631683495,14726.429679691,15060.9858050734,15665.7842090106,16454.4816576821,16918.7504885953,17264.9765111504,17014.8566813414,16608.6553545169,16190.5814436444,15991.8046046445,16096.6180991763,16126.0297727172,15782.7582250967
108,14052.852993328,13291.0030342238,13176.2452871214,13624.593459855,14252.8910986021,14681.5252808439,15041.3232174232,15477.931346786,15262.2400846702,14894.2047138397,14667.5570841633,14691.8974382921,14880.4363738511,14787.0760125312,14174.9246154647
109,16492.7174015351,16499.5476600481,16374.1788172149,16690.2606378142,17321.3356545006,18040.7535685453,18682.5619107315,18965.4246727031,18729.1664180346,18290.1510436869,17814.246628511,17380.7894622591,17037.927749678,16812.1183518074,16310.8272935908
110,17196.9348987612,16736.3129688721,16400.5079402036,16638.1984000105,17243.5946389544,18045.4014851664,18856.915228882,19148.0903931429,18893.941190233,18431.261159959,17964.5707278277,17635.2395359763,17619.7066578351,17680.0926121686,17329.8292244457
111,19036.3307500983,18456.3010931412,17946.9350264647,18364.906663479,19312.9616241206,20339.1314215352,21142.7608910897,21570.2996329149,21222.0191078488,20596.7098329135,20187.4938979648,19909.3872441372,19968.0885058958,20021.9685430301,19518.2076266272
112,17302.7672604686,17510.0550495883,17041.7417053432,16984.8919002943,17470.5800061551,18419.576225119,19327.5936558718,19850.7866880822,19517.6908469882,18921.2409818196,18520.7829951051,18369.5692693076,18328.6118923184,18319.6135828709,18067.2674639225
113,18447.7611261351,18690.9139454162,18812.994872856,19600.5659504257,21180.5180085359,22932.2305503318,24291.5645465578,24834.9315805056,24414.0212557378,23420.0217051339,22466.6311667375,21661.9516352892,21408.5694062839,21341.2227058558,20542.0452177072
114,16406.9784292382,16440.0705114147,16104.6561081225,16386.6454039826,17010.4574937991,17915.4156834974,18728.940612373,18979.5824204433,18783.650730459,18296.5547457154,17765.6786824459,17241.6159478702,17100.9450065695,17122.5225771919,16597.9394228685
115,16289.3515695879,16119.4112408857,16054.6676804285,16493.267808912,17246.6902700071,18040.4855308203,18776.1434630744,19058.8156745574,18821.1452516812,18448.8023191132,18058.7285444465,17786.4082353082,17836.3078669723,17919.9349654451,17355.4547359863
116,16685.8102387327,16523.9173232169,16145.0190717084,16250.4663073528,16824.354400322,17458.6446199693,18027.3592656277,18248.3851958312,17968.5449332389,17576.4019499369,17240.1089580846,17044.6741173078,17252.2049921139,17490.2848267488,17142.7449706798
